Actual,Predicted
803,802.0995
793,765.5047
777,749.3715
722,725.3804
662,639.0813
477,520.01306
833,839.50195
609,591.54675
448,495.14276
429,440.47546
525,503.62997
748,769.80566
517,520.95734
428,443.33765
511,526.6885
425,428.78998
517,530.939
502,514.35815
512,524.83435
775,792.74915
618,687.8189
579,589.08606
500,520.0065
474,501.7176
817,819.3344
614,605.30316
542,559.2292
815,810.6382
648,633.07135
726,736.36646
705,731.31274
560,525.53046
502,524.3437
810,722.04663
630,621.659
822,822.0051
552,542.3102
487,455.39395
564,583.23987
504,516.0083
515,511.95248
499,498.3942
665,639.46674
748,747.3548
527,525.62317
776,770.18335
429,417.34708
777,757.5224
713,633.61285
804,807.46893
778,780.2458
473,523.4479
804,804.5543
659,662.3796
807,815.61414
551,521.32336
523,552.12787
507,525.68713
537,540.12085
527,553.181
687,668.62585
647,666.1658
653,621.0301
811,776.2175
673,626.54175
742,772.1256
616,634.03125
502,518.1461
631,597.77686
825,824.12225
525,513.53906
643,613.0066
661,685.3632
570,533.0477
590,576.8332
520,480.02557
498,440.26343
816,814.32214
724,696.1118
503,541.7117
552,617.15137
607,596.76373
583,553.8265
567,568.3373
564,547.2061
783,782.99475
532,569.4678
517,524.01227
769,770.9127
614,570.00964
575,572.9593
815,803.77765
522,510.3751
761,775.0501
797,784.622
595,597.3384
638,595.6304
826,835.2781
545,541.50977
604,564.048
709,717.6257
565,584.4023
811,811.5249
663,585.88464
612,607.9361
472,501.33127
694,697.6326
525,592.6497
564,544.8202
475,503.24643
678,712.84406
733,697.7337
788,767.08234
720,732.71173
570,614.3496
584,619.97736
579,536.1888
656,686.0526
691,741.30316
646,667.76685
686,691.3483
555,554.80963
502,514.1882
640,695.6489
630,644.80756
503,546.3917
710,733.1897
496,504.58786
440,468.42273
579,557.3689
755,752.19415
813,819.0473
479,502.97192
569,586.43976
572,564.9101
467,483.1579
518,541.52856
525,554.40424
368,365.38278
501,597.11395
819,806.7873
706,716.0147
561,560.4217
520,559.1595
448,414.7375
503,512.35
570,622.34503
448,453.37997
535,535.6176
624,598.85114
835,834.9464
411,434.12238
589,621.6939
493,500.2963
725,699.4817
483,495.06778
742,750.95044
707,670.3258
697,673.05096
696,691.91174
747,717.2837
483,511.4601
508,530.32324
740,696.84796
524,535.6118
575,557.51196
543,562.7049
721,713.6945
683,697.992
555,580.95325
681,683.8039
367,381.06335
498,508.60248
808,806.5483
733,735.9312
501,505.3626
524,534.452
780,760.53253
524,531.21484
574,573.5745
524,536.3857
512,535.189
554,585.1258
562,572.4025
626,614.5303
537,558.4416
488,465.70807
741,753.1665
674,640.83466
460,475.89728
556,562.1227
813,808.80817
795,786.9833
807,808.54333
564,551.6836
820,797.7326
655,680.00903
651,649.20276
749,766.0455
524,521.70636
727,703.4944
736,723.8279
479,516.8323
808,801.5954
536,573.46173
810,808.8088
590,572.6757
804,809.01416
652,635.03326
501,486.8972
499,519.12665
651,659.364
519,522.6417
812,809.1702
502,539.0645
530,553.5713
808,819.9659
820,809.377
478,448.25433
724,697.8041
523,514.64606
670,629.9582
639,658.6564
793,793.48584
539,550.4377
489,471.4001
709,711.2084
721,758.2344
789,792.0088
628,638.5025
529,528.81976
528,549.7662
749,681.2867
557,545.42096
517,587.36615
804,796.6954
538,547.0088
774,708.36395
616,610.70264
643,610.297
489,520.6977
713,721.2035
689,675.5731
580,577.708
794,772.80853
518,525.6125
721,696.6427
709,708.2007
508,514.8335
506,472.25842
592,578.3764
459,471.1132
577,540.92816
687,710.0298
811,820.7071
817,807.5578
810,775.6611
538,542.6588
820,823.5746
512,522.8316
567,547.38617
500,488.75623
497,493.75348
510,563.3691
773,748.68146
538,525.89856
547,543.55896
606,611.7892
819,823.097
468,471.31848
694,750.8417
792,781.9899
532,573.6054
821,791.0144
597,575.2124
506,530.2301
683,705.42303
524,345.1311
479,473.306
743,740.51245
545,541.05756
648,640.01996
760,749.93463
553,548.5136
411,431.97534
623,624.1972
773,727.55524
578,589.83875
744,713.52625
492,485.77872
660,656.6544
553,557.7211
474,483.95358
512,557.2809
509,529.67566
674,661.9923
620,566.29443
711,711.1314
517,523.6863
511,517.8003
763,738.5883
519,545.94495
595,555.33093
400,502.1473
527,535.04694
784,771.47516
763,795.1926
737,750.582
512,527.0816
816,782.05457
508,535.01953
470,508.37607
571,577.85297
636,588.3828
537,480.031
497,501.69122
558,539.61896
763,752.55695
633,624.9391
640,635.8432
804,801.14655
535,556.57074
416,457.6092
537,483.69437
528,524.97015
661,691.37537
806,800.0752
502,539.5807
727,753.17084
603,611.3487
720,707.87146
753,758.47626
640,626.0729
634,650.8044
694,711.0278
542,543.7971
797,801.5369
522,530.4047
780,761.9388
825,800.05365
690,711.4219
574,593.82086
474,456.07425
524,523.9234
492,517.3374
517,535.7802
539,566.8412
663,621.6731
481,405.47055
825,816.4917
436,481.11774
555,569.1919
524,532.156
747,758.4264
555,544.21027
524,552.5297
491,517.3849
493,479.0443
794,775.3291
579,611.0721
747,760.1751
791,779.9048
833,828.37885
514,559.98724
756,760.99176
597,643.0132
664,673.2808
545,511.4353
725,698.77747
757,740.0958
655,664.498
507,546.59143
452,471.63876
574,553.5085
437,436.96344
833,830.81573
677,655.7367
505,507.89835
553,620.71277
540,536.86316
508,495.72382
388,433.94498
674,679.88025
759,751.8022
803,809.71484
579,589.211
592,608.84845
828,822.0124
716,718.4488
757,801.6643
834,834.4969
650,696.7667
659,610.5134
517,533.18646
498,506.5265
805,786.5666
702,720.3631
517,528.10254
600,570.465
646,604.14764
736,732.0944
657,635.37915
568,560.8132
582,665.6759
807,780.4851
540,530.11743
824,831.6194
729,711.45264
750,732.5686
653,617.0883
512,525.6916
803,809.9361
809,785.4802
692,679.9212
628,630.7847
671,655.52734
737,749.35114
811,802.93414
480,441.40482
645,635.1912
437,447.5261
516,484.23935
582,595.7623
798,807.54663
630,626.8136
483,488.31488
473,521.7093
495,541.9554
625,591.5048
807,817.08435
699,682.94196
546,533.52423
486,504.85455
777,786.97845
586,594.0199
556,496.60184
477,463.62982
647,628.41693
787,792.092
501,529.643
400,471.538
537,539.7237
565,597.8223
541,526.1471
478,473.27234
728,715.662
796,807.8174
638,653.54974
506,519.94196
808,804.91315
675,669.3657
588,609.7245
798,797.3284
538,584.38696
555,534.58685
584,604.9984
533,563.43915
518,529.3824
784,775.7632
826,826.02295
716,677.6683
688,708.6636
483,470.28784
567,568.14056
768,743.9465
609,586.8784
631,625.2447
562,532.84064
548,535.09784
507,482.81357
810,799.73804
816,789.17487
592,573.2797
804,796.3952
831,829.3513
502,563.7214
429,437.07248
610,612.5685
508,524.7143
490,507.63974
800,787.1368
603,580.5886
506,558.626
514,559.1263
468,519.02997
641,618.963
534,592.99286
637,607.5553
454,430.83365
669,673.71344
654,608.80493
746,735.19104
517,493.1418
765,718.4248
616,590.0793
392,406.43787
646,669.8067
557,562.39185
599,642.8779
443,478.31744
461,538.31256
558,559.5116
817,817.57745
832,807.7639
654,628.08704
709,747.0327
744,794.3165
582,570.8085
495,549.5212
670,677.7828
732,740.1268
797,785.86755
575,575.6902
504,513.8754
502,511.51007
559,534.61993
543,595.1502
589,611.3675
517,525.742
739,721.13617
465,510.33643
505,523.05664
513,450.0334
581,582.5414
490,512.57117
790,790.28046
602,580.0604
509,543.78546
514,510.5176
731,729.85754
570,589.1728
662,666.4519
503,461.08496
594,611.2131
613,640.4223
583,608.5692
524,535.6717
617,636.0723
832,834.4235
490,501.62732
801,763.70276
814,815.73505
659,628.76514
590,615.42206
593,583.4787
500,531.1282
556,567.49585
694,690.29034
769,755.4212
501,515.61884
744,727.7417
551,555.60095
502,545.3642
587,529.7665
540,517.7653
552,480.94345
592,562.6252
752,740.0224
810,769.24524
580,595.2452
504,500.71008
823,827.0955
450,479.20523
665,632.97894
762,799.74567
499,508.96252
586,583.9378
528,541.13495
681,686.16187
741,713.8901
559,582.7178
465,507.93097
780,792.11896
711,715.22546
754,674.954
619,581.78
817,811.3673
823,821.703
592,570.38983
560,529.684
535,526.96814
539,504.5829
742,703.9121
563,563.2025
709,681.49994
552,560.79694
564,600.82166
607,514.1778
407,404.2825
678,681.50604
425,460.96332
722,752.6551
628,582.91
791,800.8353
300,317.9595
509,518.88416
666,663.0233
524,539.10785
583,660.7382
820,812.9096
571,589.38666
763,752.31213
560,569.51733
485,515.64056
785,791.7547
601,604.4782
586,585.2887
639,630.99896
522,565.7367
787,785.2286
793,777.10535
515,530.6649
545,593.0654
784,769.09796
491,509.91678
567,550.6211
758,730.7887
588,611.47327
793,804.9209
572,598.2983
750,828.0855
504,473.7171
585,601.983
517,537.1332
691,702.77325
640,685.1629
718,786.78357
622,575.98914
480,522.95355
533,546.75006
552,542.56323
742,757.9081
690,666.676
493,472.30963
524,526.94806
552,559.365
399,408.93454
667,704.23804
535,514.7044
812,812.9134
507,511.5007
534,497.59076
634,675.2946
496,534.6694
437,459.49426
565,588.8416
500,497.56155
649,681.27203
478,508.25458
710,693.5363
652,666.3178
744,674.56946
542,580.56976
550,586.64374
676,651.5583
773,784.69824
636,629.82477
749,761.0015
521,497.15195
539,572.98944
509,512.8643
457,458.19986
657,636.44104
733,717.60425
706,696.54083
677,684.6031
709,733.2147
500,519.9392
533,561.8274
802,811.446
656,611.6328
767,646.4242
575,542.5381
552,514.00397
577,558.15216
804,796.7717
476,492.32803
799,804.15283
617,590.6995
557,524.1252
504,506.51956
524,529.32825
669,676.72815
561,521.4553
622,643.43665
407,418.50827
524,517.69086
759,752.66425
748,730.2721
508,521.7689
674,671.1781
578,582.22394
574,674.829
593,674.167
811,810.10944
428,468.9911
621,598.6135
832,822.665
536,553.81476
812,801.6054
494,510.0005
570,613.227
735,750.40344
749,786.08496
732,720.14954
702,733.2624
604,610.05414
488,500.82693
584,579.3276
500,499.0568
806,804.19385
567,598.54834
826,822.3759
757,735.94635
521,542.5669
440,454.29984
612,625.0945
590,659.41534
668,682.9617
799,782.6864
831,828.777
571,565.6479
607,589.7905
784,781.5998
685,689.61273
763,784.3362
701,724.13257
730,700.9804
556,585.19684
515,512.65906
642,625.0657
719,743.07385
461,451.1167
692,655.05176
519,518.96564
822,835.4613
786,754.53406
544,568.4833
599,590.3938
691,723.66235
524,523.47626
656,653.1267
637,639.2914
812,771.1505
554,570.71716
705,702.09143
557,541.4293
560,570.0814
524,537.24
514,523.20496
663,659.0016
737,747.2389
582,554.8162
604,525.5307
413,521.32043
516,518.3923
709,688.77655
479,516.90204
561,534.98035
781,776.17535
567,564.80756
548,567.82184
494,475.84537
719,689.5151
639,616.6765
573,566.4084
572,572.15857
621,628.9174
747,755.2801
632,665.18964
810,814.1443
821,827.8615
534,534.20276
792,798.2599
685,662.816
433,438.59772
541,549.34576
490,512.46783
471,511.70978
749,767.11646
668,624.74854
810,802.33075
695,659.84015
606,575.3599
492,522.9997
732,733.61707
751,765.5939
713,717.399
422,524.7088
676,706.4011
834,836.53503
677,662.10406
555,578.8746
506,518.6613
815,794.5797
694,673.9646
542,586.7033
630,639.37604
703,708.84955
565,650.54034
640,627.9744
775,779.499
591,601.91766
625,607.411
481,481.0436
659,681.3332
394,436.38293
792,803.30115
823,824.4406
461,469.43332
749,745.9696
655,596.9181
824,833.5272
671,679.9294
599,545.47034
813,805.4225
735,755.01105
476,501.97174
555,592.0156
589,550.62775
616,609.46747
518,523.1926
799,800.60767
757,759.5919
632,641.37445
537,570.5988
523,506.26224
729,743.5863
516,525.90607
568,523.958
735,766.61505
596,590.37665
829,833.6343
568,562.66095
671,656.0592
553,657.00854
776,779.0794
524,528.6881
524,534.65027
534,533.24414
583,558.27856
528,532.1131
819,784.8247
599,578.6168
722,756.1301
645,620.04083
518,528.593
564,540.7059
429,470.00125
505,516.0555
553,562.7327
493,509.48114
625,608.4325
563,540.768
663,624.7397
675,628.85406
796,780.78735
787,782.3001
731,743.1137
790,778.2039
795,812.60956
825,831.59796
719,688.87134
616,612.36206
814,821.142
555,559.02594
450,497.19818
674,703.03705
517,536.4109
508,512.5471
615,590.06714
601,567.18616
690,665.5272
421,425.27933
682,728.7234
792,775.4803
524,535.32355
655,600.1073
516,496.7291
416,420.04443
632,626.28754
514,523.07684
600,537.39984
549,550.43066
811,809.5827
454,488.00232
516,545.1969
496,525.976
639,656.7987
426,448.6787
446,448.92505
565,555.6769
711,688.3915
623,657.92303
769,766.3123
818,822.9764
561,562.9045
614,613.27277
583,581.1736
739,811.59973
541,532.9382
822,819.1698
653,640.08795
555,532.92267
793,809.3789
517,524.76056
748,732.5379
814,814.58875
530,516.3117
585,588.9589
524,532.6643
484,456.01547
733,731.88293
583,624.5934
659,696.2794
456,465.62985
409,467.763
510,625.13824
557,581.0781
781,790.1878
460,488.89432
411,441.53735
614,613.9113
756,741.88684
508,528.0496
479,533.6294
835,824.6711
504,489.63208
545,544.26697
621,631.39276
625,624.93506
663,714.12946
481,477.3715
566,574.872
628,624.6019
627,649.9929
524,536.03625
524,518.59753
773,766.48096
564,557.56256
535,507.12625
414,436.1724
540,548.55005
736,704.6277
555,540.43475
723,699.3743
464,485.0029
522,531.1629
624,635.23236
557,584.214
590,607.86304
507,529.65234
791,813.31476
500,453.98758
626,646.97473
821,824.4923
677,723.0572
608,589.5783
712,714.59436
730,700.01215
600,604.33466
755,757.0171
565,523.7989
507,521.6902
590,606.8312
594,606.5321
498,474.27432
479,501.11508
513,449.93353
757,724.12286
490,491.04425
805,790.0953
515,475.64868
397,425.56808
525,556.5142
485,534.28436
536,496.55334
810,810.0385
415,430.34122
678,692.69696
618,614.65155
444,497.11328
499,514.8636
499,521.4263
713,653.3105
700,634.75354
496,539.3143
300,323.2123
670,637.2693
631,600.08734
379,401.03998
772,751.84326
544,559.26855
533,519.3273
614,675.00885
533,525.54694
649,676.9941
824,822.75653
787,780.83545
747,739.6278
591,566.3512
501,555.10126
519,519.3656
441,420.92923
650,628.44934
497,491.91745
659,669.9975
508,513.44824
626,655.5538
419,486.2115
724,718.33075
498,511.0228
558,555.47614
528,600.033
567,539.95917
480,507.75906
484,489.20206
545,541.0113
583,599.08777
566,551.6529
739,695.00836
505,520.2911
823,814.3108
806,818.7637
678,648.5752
486,487.52582
659,669.7221
773,779.7372
614,682.3007
563,550.1366
524,526.8087
767,744.47217
699,706.9229
579,585.7861
710,741.4595
796,795.778
667,644.6007
827,827.7775
590,562.3713
837,838.80646
596,575.6916
470,459.78064
666,670.89044
648,654.45654
538,527.78455
506,556.04596
480,486.46646
792,799.6345
702,629.5231
774,750.6964
548,531.30786
697,706.5378
823,816.5206
529,527.46655
517,519.45636
594,520.909
712,767.22034
778,757.19525
431,435.04596
804,839.0533
718,702.05273
545,562.1992
483,484.16315
733,721.96625
582,568.031
507,514.54803
695,705.79596
660,583.8411
610,630.8825
635,645.025
581,534.1618
485,484.21594
805,815.76733
616,622.8477
606,614.65173
813,807.9834
627,577.1451
530,552.39136
582,598.5576
723,712.6672
497,508.23825
539,568.49304
792,797.61847
499,519.1404
567,569.3077
492,506.09238
562,546.09155
511,518.21643
473,448.59195
560,607.4755
616,583.3367
524,535.44495
811,802.98376
698,688.7658
464,482.10733
587,551.2461
543,557.7571
714,731.9169
497,515.16754
602,611.0758
824,823.11884
626,619.04645
800,821.24695
514,515.95337
620,605.0304
817,823.7147
538,560.1193
472,440.63928
729,728.54834
809,816.0671
556,549.28326
579,625.0668
602,608.40375
621,597.6217
